Date,Source,Site ID,POC,NO2,Units,AQI,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
06/03/2018,AQS,360810124,1,4.9,ppb,4,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/04/2018,AQS,360810124,1,23.8,ppb,22,QUEENS COLLEGE 2,18,75,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/05/2018,AQS,360810124,1,30.5,ppb,28,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/07/2018,AQS,360810124,1,19.7,ppb,18,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/08/2018,AQS,360810124,1,40,ppb,38,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/09/2018,AQS,360810124,1,29.9,ppb,27,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/10/2018,AQS,360810124,1,28.6,ppb,26,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/11/2018,AQS,360810124,1,23.3,ppb,22,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/12/2018,AQS,360810124,1,26.7,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/13/2018,AQS,360810124,1,27.7,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/14/2018,AQS,360810124,1,11.6,ppb,10,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/15/2018,AQS,360810124,1,33.8,ppb,31,QUEENS COLLEGE 2,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/16/2018,AQS,360810124,1,26.5,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/17/2018,AQS,360810124,1,31.3,ppb,29,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/18/2018,AQS,360810124,1,18.4,ppb,17,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/21/2018,AQS,360810124,1,34.6,ppb,32,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/22/2018,AQS,360810124,1,9,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/23/2018,AQS,360810124,1,8.4,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/24/2018,AQS,360810124,1,16.4,ppb,15,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/25/2018,AQS,360810124,1,14.2,ppb,13,QUEENS COLLEGE 2,19,79,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/26/2018,AQS,360810124,1,12.6,ppb,11,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/27/2018,AQS,360810124,1,16.5,ppb,15,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/28/2018,AQS,360810124,1,38.8,ppb,36,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/29/2018,AQS,360810124,1,31.7,ppb,29,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
06/30/2018,AQS,360810124,1,39.6,ppb,37,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/01/2018,AQS,360810124,1,61.1,ppb,58,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/02/2018,AQS,360810124,1,39.1,ppb,37,QUEENS COLLEGE 2,23,96,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/03/2018,AQS,360810124,1,20.2,ppb,19,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/04/2018,AQS,360810124,1,15.7,ppb,14,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/05/2018,AQS,360810124,1,7.9,ppb,7,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/06/2018,AQS,360810124,1,21.2,ppb,20,QUEENS COLLEGE 2,23,96,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/07/2018,AQS,360810124,1,17.1,ppb,16,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/08/2018,AQS,360810124,1,26.1,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/09/2018,AQS,360810124,1,27.6,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/10/2018,AQS,360810124,1,44.4,ppb,42,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/11/2018,AQS,360810124,1,22.2,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/12/2018,AQS,360810124,1,23.5,ppb,22,QUEENS COLLEGE 2,20,83,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/13/2018,AQS,360810124,1,26.4,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/14/2018,AQS,360810124,1,20.6,ppb,19,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/15/2018,AQS,360810124,1,30.9,ppb,28,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/18/2018,AQS,360810124,1,22.3,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/19/2018,AQS,360810124,1,20.6,ppb,19,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/20/2018,AQS,360810124,1,27.9,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/21/2018,AQS,360810124,1,17.3,ppb,16,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/22/2018,AQS,360810124,1,7.4,ppb,7,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/23/2018,AQS,360810124,1,8.3,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/24/2018,AQS,360810124,1,4,ppb,4,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/25/2018,AQS,360810124,1,8.9,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/26/2018,AQS,360810124,1,39.1,ppb,37,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/28/2018,AQS,360810124,1,34.3,ppb,32,QUEENS COLLEGE 2,19,79,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/29/2018,AQS,360810124,1,21.8,ppb,20,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/30/2018,AQS,360810124,1,28.7,ppb,26,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
07/31/2018,AQS,360810124,1,34.3,ppb,32,QUEENS COLLEGE 2,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/01/2018,AQS,360810124,1,8.8,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/02/2018,AQS,360810124,1,14.6,ppb,13,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/03/2018,AQS,360810124,1,10.5,ppb,9,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/04/2018,AQS,360810124,1,17,ppb,16,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/05/2018,AQS,360810124,1,26.9,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/06/2018,AQS,360810124,1,37.4,ppb,35,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/07/2018,AQS,360810124,1,22.5,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/08/2018,AQS,360810124,1,27.1,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/09/2018,AQS,360810124,1,32,ppb,30,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/10/2018,AQS,360810124,1,32.7,ppb,30,QUEENS COLLEGE 2,20,83,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/11/2018,AQS,360810124,1,27.2,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/12/2018,AQS,360810124,1,11.8,ppb,10,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/13/2018,AQS,360810124,1,21.8,ppb,20,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/14/2018,AQS,360810124,1,25.3,ppb,24,QUEENS COLLEGE 2,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/15/2018,AQS,360810124,1,16.6,ppb,15,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/16/2018,AQS,360810124,1,25.6,ppb,24,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/17/2018,AQS,360810124,1,28.4,ppb,26,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/18/2018,AQS,360810124,1,18.9,ppb,17,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/19/2018,AQS,360810124,1,6.4,ppb,6,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/20/2018,AQS,360810124,1,11.2,ppb,10,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/21/2018,AQS,360810124,1,22,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/22/2018,AQS,360810124,1,12.6,ppb,11,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/23/2018,AQS,360810124,1,23.9,ppb,22,QUEENS COLLEGE 2,19,79,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/24/2018,AQS,360810124,1,29.9,ppb,27,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/25/2018,AQS,360810124,1,29.4,ppb,27,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/26/2018,AQS,360810124,1,13.7,ppb,12,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/27/2018,AQS,360810124,1,31.7,ppb,29,QUEENS COLLEGE 2,19,79,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/28/2018,AQS,360810124,1,31.7,ppb,29,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/29/2018,AQS,360810124,1,26.8,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/30/2018,AQS,360810124,1,18.4,ppb,17,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
08/31/2018,AQS,360810124,1,10.4,ppb,9,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/01/2018,AQS,360810124,1,7.9,ppb,7,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/02/2018,AQS,360810124,1,14.4,ppb,13,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/03/2018,AQS,360810124,1,22.5,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/04/2018,AQS,360810124,1,34.9,ppb,32,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/05/2018,AQS,360810124,1,17.9,ppb,16,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/06/2018,AQS,360810124,1,15.1,ppb,14,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/07/2018,AQS,360810124,1,9.5,ppb,8,QUEENS COLLEGE 2,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/08/2018,AQS,360810124,1,6.8,ppb,6,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/09/2018,AQS,360810124,1,6.2,ppb,6,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/10/2018,AQS,360810124,1,9.7,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/11/2018,AQS,360810124,1,26.1,ppb,25,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/12/2018,AQS,360810124,1,15.6,ppb,14,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/13/2018,AQS,360810124,1,16.9,ppb,15,QUEENS COLLEGE 2,20,83,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/14/2018,AQS,360810124,1,10.5,ppb,9,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/15/2018,AQS,360810124,1,25.6,ppb,24,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/16/2018,AQS,360810124,1,24.7,ppb,23,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/17/2018,AQS,360810124,1,23.6,ppb,22,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/18/2018,AQS,360810124,1,28.2,ppb,26,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/19/2018,AQS,360810124,1,25.3,ppb,24,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/20/2018,AQS,360810124,1,13.8,ppb,12,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/21/2018,AQS,360810124,1,12.3,ppb,11,QUEENS COLLEGE 2,20,83,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/22/2018,AQS,360810124,1,8.7,ppb,8,QUEENS COLLEGE 2,22,92,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/23/2018,AQS,360810124,1,9.4,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/25/2018,AQS,360810124,1,19.2,ppb,18,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/26/2018,AQS,360810124,1,15.8,ppb,14,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/27/2018,AQS,360810124,1,8.9,ppb,8,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/28/2018,AQS,360810124,1,25.8,ppb,24,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/29/2018,AQS,360810124,1,25.2,ppb,24,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
09/30/2018,AQS,360810124,1,19.8,ppb,18,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/01/2018,AQS,360810124,1,28.5,ppb,26,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/02/2018,AQS,360810124,1,23.4,ppb,22,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/03/2018,AQS,360810124,1,32.4,ppb,30,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/04/2018,AQS,360810124,1,43.5,ppb,41,QUEENS COLLEGE 2,22,92,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/05/2018,AQS,360810124,1,13.5,ppb,12,QUEENS COLLEGE 2,23,96,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/06/2018,AQS,360810124,1,10.2,ppb,9,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/07/2018,AQS,360810124,1,39.6,ppb,37,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
10/08/2018,AQS,360810124,1,13,ppb,12,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
