Date,Source,Site ID,POC,CO,Units,AQI,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
05/10/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/11/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/12/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/13/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/14/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/15/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/16/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/17/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/18/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/19/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/20/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/21/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/22/2021,AQS,360050133,1,0.6,ppm,7,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/23/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/24/2021,AQS,360050133,1,0.1,ppm,1,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/25/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/26/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/27/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/28/2021,AQS,360050133,1,0.1,ppm,1,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/29/2021,AQS,360050133,1,0.1,ppm,1,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/30/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05/31/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/01/2021,AQS,360050133,1,0.7,ppm,8,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/02/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/03/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/04/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/05/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/06/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/07/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/08/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/09/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/10/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/11/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/12/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/13/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/14/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/15/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/16/2021,AQS,360050133,1,0.1,ppm,1,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/17/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/18/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/19/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/20/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/21/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/22/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/23/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/24/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/25/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/26/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/27/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/28/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/29/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06/30/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/01/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/02/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/03/2021,AQS,360050133,1,0.1,ppm,1,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/04/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/05/2021,AQS,360050133,1,0.5,ppm,6,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/06/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/07/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/08/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/09/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/10/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/11/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/12/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/13/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/14/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/15/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/16/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/17/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/18/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/19/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/20/2021,AQS,360050133,1,0.7,ppm,8,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/21/2021,AQS,360050133,1,0.7,ppm,8,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/22/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/23/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/24/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/25/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/26/2021,AQS,360050133,1,0.5,ppm,6,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/27/2021,AQS,360050133,1,0.7,ppm,8,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/28/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/29/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/30/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07/31/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/01/2021,AQS,360050133,1,0.6,ppm,7,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/02/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/03/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/04/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/05/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,17,71,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/06/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/07/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/08/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/09/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/10/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/11/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/12/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/13/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/14/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/15/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/16/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/17/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/18/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/19/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/20/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/21/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/22/2021,AQS,360050133,1,0.2,ppm,2,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/23/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/24/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/25/2021,AQS,360050133,1,0.5,ppm,6,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/26/2021,AQS,360050133,1,0.5,ppm,6,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/27/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/28/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/29/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/30/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08/31/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/01/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/02/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/03/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/04/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/05/2021,AQS,360050133,1,0.5,ppm,6,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/06/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/07/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/08/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/09/2021,AQS,360050133,1,0.4,ppm,5,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/10/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/11/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/12/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/13/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/14/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09/15/2021,AQS,360050133,1,0.3,ppm,3,PFIZER LAB SITE,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
